incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
854532791,S181370426,05/17/2018 06:24:04 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK GRANT RD,,SANTA CLARA COUNTY,CA,,,37.369768018454145,-122.07698385274048,05/18/2018 01:40:13 PM,05/18/2018 01:40:47 PM,POINT (-122.07698385274047 37.36976801845415),18,Thursday,Sexual Assault
857044664,S181570228,06/06/2018 02:00:00 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,400 Block N WHITE RD,,SANTA CLARA COUNTY,CA,,,37.37602312954802,-121.83591424114016,06/11/2018 01:19:01 PM,06/11/2018 01:19:41 PM,POINT (-121.83591424114017 37.376023129548024),14,Wednesday,Sexual Assault
834043026,S173410473,12/07/2017 09:47:04 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK W HEDDING ST,,SANTA CLARA COUNTY,CA,,,37.35228744711068,-121.90433746231483,02/12/2018 09:22:21 PM,02/13/2018 11:49:33 AM,POINT (-121.904337462315 37.3522874471107),21,Thursday,Sexual Assault
855580992,S181450437,05/25/2018 07:22:08 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S DE ANZA BLVD,,SANTA CLARA COUNTY,CA,,,37.29617712911409,-122.03128526846176,05/26/2018 05:31:12 AM,05/30/2018 09:09:36 PM,POINT (-122.03128526846177 37.29617712911409),19,Friday,Sexual Assault
863857951,S181960049,07/15/2018 02:01:41 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK GRANT RD,,SANTA CLARA COUNTY,CA,,,37.369768018454145,-122.07698385274048,07/15/2018 09:39:07 PM,07/20/2018 09:02:58 PM,POINT (-122.07698385274047 37.36976801845415),2,Sunday,Sexual Assault
863842072,S181960068,07/15/2018 03:22:24 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: NR,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,07/15/2018 01:42:23 PM,07/20/2018 09:02:59 PM,POINT (-121.93094108949506 37.31493528754397),3,Sunday,Sexual Assault
863347921,S181930041,07/12/2018 02:35:04 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: N,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,07/12/2018 01:28:01 PM,07/13/2018 01:09:58 AM,POINT (-121.93094108949506 37.31493528754397),2,Thursday,Sexual Assault
855980062,S181500496,05/30/2018 10:13:34 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,200 Block LLEWELLYN AV,,SANTA CLARA COUNTY,CA,,,37.290711192807095,-121.95718973439915,05/31/2018 01:55:15 PM,06/03/2018 09:32:02 PM,POINT (-121.95718973439917 37.29071119280709),22,Wednesday,Sexual Assault
864261591,S181980111,07/17/2018 09:03:47 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK GUADALUPE PKWY,,SANTA CLARA COUNTY,CA,,,37.348040257192345,-121.90553060871092,07/17/2018 09:42:59 PM,07/20/2018 09:02:41 PM,POINT (-121.90553060871092 37.34804025719234),9,Tuesday,Sexual Assault
864353118,S181990285,07/18/2018 02:40:45 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,15800 Block CHERRY BLOSSOM LN,,SANTA CLARA COUNTY,CA,,,37.23866352546436,-121.95607300398109,07/19/2018 01:20:20 AM,07/24/2018 09:09:45 AM,POINT (-121.9560730039811 37.23866352546436),14,Wednesday,Sexual Assault
